Datetime,Tweet Id,Text,location,Media,TweetUrl,Hashtags,Retweets Counts,Like Counts
2022-01-15 11:30:15,1482314180178948100,@doctor_oxford One thing strikes me about the ‘confessions’ of rule breaking coming out on radio or social media wh… https://t.co/TogSYC75ho,"Billingshurst, UK",[],https://twitter.com/user/status/1482314180178948100,Doctor Strikes,0,2
2022-01-15 09:27:36,1482283315579080714,@RKMittal9 @YoDha_16 @HaryaxPathak @Bethechange901 @RL_Virani @ngadhiya97 @drharshaljoshi @JatinkumbhaniM… https://t.co/Eh6A4Wxz1p,Delhi,[],https://twitter.com/user/status/1482283315579080714,Doctor Strikes,1,0
2022-01-15 08:21:37,1482266710870736896,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/hnU8jwezvg",,[],https://twitter.com/user/status/1482266710870736896,Doctor Strikes,0,0
2022-01-15 06:59:35,1482246067378814980,@WWE @WWE_Aliyah @NatbyNature Why did it have to be Natalya of all people....at least throw her Carmella or Dana Br… https://t.co/YdLJaeg1L2,Parts Unknown,[],https://twitter.com/user/status/1482246067378814980,Doctor Strikes,0,2
2022-01-15 01:48:39,1482167817436905472,"@lil_laur_ This is the same dad who was told by his doctor in 1941 ""those camels are going to kill you"" so he switc… https://t.co/QldvJKqr8n",St. Louis,[],https://twitter.com/user/status/1482167817436905472,Doctor Strikes,0,1
2022-01-14 23:54:26,1482139071765835779,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/Zpk0xdz1Up",,[],https://twitter.com/user/status/1482139071765835779,Doctor Strikes,0,0
2022-01-14 23:41:50,1482135902440861696,"@DeanObeidallah @DeanObeidallah Your friends in the news and in politics profit off death everyday, bomb strikes in… https://t.co/ZcDlt3y9jZ","Orange County, New York ",[],https://twitter.com/user/status/1482135902440861696,Doctor Strikes,0,0
2022-01-14 21:03:22,1482096022209712128,oops I got to the doctor 20 minutes early. anxiety plus excitement strikes again,norcal,[],https://twitter.com/user/status/1482096022209712128,Doctor Strikes,0,1
2022-01-14 20:20:42,1482085286314012672,Morbius the Living Vampire Strikes Back! #48: X-Man has to face off against Doctor Doom. Uh oh.,The Library of Babble,[],https://twitter.com/user/status/1482085286314012672,Doctor Strikes,0,0
2022-01-14 18:23:23,1482055761165443076,"A doctor in #Mekelle heard the attack on Monday morning. ""First I heard the sounds of jet &amp; also an explosion from… https://t.co/9U6fri3J6F",,[],https://twitter.com/user/status/1482055761165443076,Doctor Strikes,0,0
2022-01-14 18:15:31,1482053783458832385,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/bwpcPhp6zS",,[],https://twitter.com/user/status/1482053783458832385,Doctor Strikes,0,0
2022-01-14 17:40:03,1482044854767132679,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/B0qBI3oVzB",,[],https://twitter.com/user/status/1482044854767132679,Doctor Strikes,0,0
2022-01-14 16:31:59,1482027724927471618,@CNBCi The Doctor cries out as it strikes you,Utah,[],https://twitter.com/user/status/1482027724927471618,Doctor Strikes,0,2
2022-01-14 15:39:00,1482014394028544000,@news6wkmg #DeathSantis strikes again.  where is his witch-doctor?,"Orlando, FL",[],https://twitter.com/user/status/1482014394028544000,Doctor Strikes,0,2
2022-01-14 14:36:30,1481998663106936845,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/dfhwXxCB1G",,[],https://twitter.com/user/status/1481998663106936845,Doctor Strikes,0,0
2022-01-14 10:46:39,1481940822052552706,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/o6Qhfx14cZ,,[],https://twitter.com/user/status/1481940822052552706,Doctor Strikes,1,1
2022-01-14 08:15:59,1481902903656955905,@UlyssesArtist @Galifreyboi This point always strikes me odd - Moffat has vehemently denied that there isn't a cano… https://t.co/D4QXCn98ej,Birmingham-ish,[],https://twitter.com/user/status/1481902903656955905,Doctor Strikes,0,1
2022-01-14 07:12:31,1481886932242255876,"@knoweuro @DrAseemMalhotra Without knowing their reasons for not releasing this data it’s impossible to say, just s… https://t.co/944G5jS9Ww","Birmingham, UK",[],https://twitter.com/user/status/1481886932242255876,Doctor Strikes,0,0
2022-01-14 06:49:48,1481881216991248384,@SimonBoitoult and Jeremy Hunt was very toxic for the NHS -‘doctor Gp strikes etc- and we have potentially the remo… https://t.co/R8zLeI90D4,,[],https://twitter.com/user/status/1481881216991248384,Doctor Strikes,0,0
2022-01-14 01:09:49,1481795654095572993,"Why would this spin doctor omit the most severe outcome of all?  Deaths rising.  Geesh, the decrepit BC intellectua… https://t.co/Rf9kqhCSas",,[],https://twitter.com/user/status/1481795654095572993,Doctor Strikes,1,4
2022-01-14 00:41:44,1481788588908032008,"In a country of doctor's strikes and  poor healthcare, 

Everyone should learn First Aid and CPR.","Lagos, Nigeria",[],https://twitter.com/user/status/1481788588908032008,Doctor Strikes,1,4
2022-01-13 20:59:10,1481732579820716040,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/V4tnd0BGT4", ተሰፈ እዩ ሰንቀይ ውቅያነሰ እዩ ዓቅለይ,[],https://twitter.com/user/status/1481732579820716040,Doctor Strikes,0,0
2022-01-13 19:00:01,1481702592824721410,Now Playing / Doctor Coffin Prescription Pills Episode 3 by Doctor Coffin Strikes Again!!,,[],https://twitter.com/user/status/1481702592824721410,Doctor Strikes,0,0
2022-01-13 16:39:54,1481667333391216640,@olsonplanner @jtrebach The punny doctor ally strikes again!,PDX,[],https://twitter.com/user/status/1481667333391216640,Doctor Strikes,0,15
2022-01-13 16:08:06,1481659327081496579,"@Doctor_HooLock We're all about ideas! If you're a Scentsy Consultant, check out Idea Share on your Workstation whe… https://t.co/FYstVUEXQc",,[],https://twitter.com/user/status/1481659327081496579,Doctor Strikes,0,1
2022-01-13 15:22:54,1481647955425718272,"Hours after #TwitterBan was lifted, Shepeteri Twitter strikes again, as tweep set herself up for dragging

Aproko D… https://t.co/wwJTBK8mql",TwitterNG,[],https://twitter.com/user/status/1481647955425718272,Doctor Strikes,34,140
2022-01-13 14:58:35,1481641833868382208,If you're a doctor and you're not doing a deep dive on Covid risk factors and the actual statistics on side effects… https://t.co/84Wh1wbVtU,"New York, NY",[],https://twitter.com/user/status/1481641833868382208,Doctor Strikes,103,421
2022-01-13 12:35:00,1481605701130674180,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/GAjoiPfScY",United States of America,[],https://twitter.com/user/status/1481605701130674180,Doctor Strikes,0,0
2022-01-13 12:22:47,1481602626739642370,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/dVnE09pg0G via @YahooNews","Kericho,kenya",[],https://twitter.com/user/status/1481602626739642370,Doctor Strikes,0,0
2022-01-13 09:21:44,1481557062261817346,"@carlwager96 @theStarWarsHQ Yep. He’s Canon again. 
Durge is featured in The War of the Bounty Hunter Doctor Aphra… https://t.co/pB9iZCmp8N",United States,[],https://twitter.com/user/status/1481557062261817346,Doctor Strikes,0,0
2022-01-13 01:22:07,1481436363446755328,"@ImagoStudiosVid @abby_dandy Somehow 
This strikes us as a
Doctor Who
Episode gone
Horribly Horribly 
Wrong
🤎","Nowhere, CT",[],https://twitter.com/user/status/1481436363446755328,Doctor Strikes,0,1
2022-01-12 23:25:47,1481407087938842624,"@elisaperego78 It strikes me that Omicron in the unvaccinated/unimmune is just as nasty as other variants, given mo… https://t.co/6jy9RAP2xq","Wales, United Kingdom",[],https://twitter.com/user/status/1481407087938842624,Doctor Strikes,0,1
2022-01-12 22:44:53,1481396793699151876,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/DpVvPe4YF6,"Uppsala, Sverige",[],https://twitter.com/user/status/1481396793699151876,Doctor Strikes,1,0
2022-01-12 22:34:51,1481394268619128835,"A doctor in #Mekelle heard the attack on Monday morning. ""First I heard the sounds of jet &amp; also an explosion from… https://t.co/u8gTpqohjI",,[],https://twitter.com/user/status/1481394268619128835,Doctor Strikes,0,0
2022-01-12 22:22:55,1481391265413537794,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/lKuAQ46d4e",,[],https://twitter.com/user/status/1481391265413537794,Doctor Strikes,0,1
2022-01-12 22:10:47,1481388211234557956,"#LATEST: Premier Doug Ford says Ontario is ""not going down that road"" when it comes to taxing the unvaccinated whil… https://t.co/KIA7F32Xj7","Toronto, Ontario",[],https://twitter.com/user/status/1481388211234557956,Doctor Strikes,31,221
2022-01-12 21:11:01,1481373171076976640,@keithfrankish @JohnRGregg3 @NeuroYogacara Back to the blood-pumping vs. thump-thumping: why isn't the thump-thumpi… https://t.co/8B9kEYIqFu,The Abyss,[],https://twitter.com/user/status/1481373171076976640,Doctor Strikes,0,0
2022-01-12 20:55:10,1481369182352650247,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/ICVSkjhthG",,[],https://twitter.com/user/status/1481369182352650247,Doctor Strikes,2,2
2022-01-12 19:16:12,1481344275996622851,@parthaskar @AntonEmmanuel2 @NikkiKF @NHSEngland @rogerkline @DrHNaqvi @TharushaGunawa4 @DrLKVaughan @docwas… https://t.co/gvCmWP5uAW,,[],https://twitter.com/user/status/1481344275996622851,Doctor Strikes,0,2
2022-01-12 16:06:30,1481296540090212358,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/wWCyCJWbUs via @Yahoo",,[],https://twitter.com/user/status/1481296540090212358,Doctor Strikes,2,6
2022-01-12 12:55:16,1481248412423135233,"@doctor_jekel @mikeywaters3 Yes, I'm sorry, I don't have much imagination for this game - and I probably don't have… https://t.co/NVLrQbppjp","Porto Alegre, Brazil",[],https://twitter.com/user/status/1481248412423135233,Doctor Strikes,0,2
2022-01-12 12:27:08,1481241331024412676,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor – Arab News

ChronLaw Conflict of Laws News
at… https://t.co/mnRtGuPbLr","Houston, TX",[],https://twitter.com/user/status/1481241331024412676,Doctor Strikes,0,0
2022-01-12 12:09:37,1481236925688201219,Covid: Unvaccinated doctor says she is set to lose her job if she does n... https://t.co/YDzftvICZN via @YouTube I… https://t.co/sN6AiNsoiF,,[],https://twitter.com/user/status/1481236925688201219,Doctor Strikes,1,4
2022-01-12 11:00:05,1481219426330546180,"🇳🇬 Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor | The Guardian Nigeria News - Nigeria and World… https://t.co/ini9f5pxka",,[],https://twitter.com/user/status/1481219426330546180,Doctor Strikes,1,0
2022-01-12 10:37:13,1481213670663364608,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/ANnrm9qdNr",,[],https://twitter.com/user/status/1481213670663364608,Doctor Strikes,0,0
2022-01-12 10:08:47,1481206514413146115,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/XynkwTVOy8","Frankfurt on the Main, Germany",[],https://twitter.com/user/status/1481206514413146115,Doctor Strikes,1,0
2022-01-12 09:53:35,1481202690831101952,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/HbDQPm7QoU",,[],https://twitter.com/user/status/1481202690831101952,Doctor Strikes,0,0
2022-01-12 08:32:44,1481182343473807370,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/HOsGwhAeSg https://t.co/2rqzsI64o5 #news",,[],https://twitter.com/user/status/1481182343473807370,Doctor Strikes,0,0
2022-01-12 08:27:45,1481181088366145539,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/SeD1QpjB6V https://t.co/4OXXjs3lMu",,['http://pbs.twimg.com/media/FI42WdSXwAMPAKu.jpg'],https://twitter.com/user/status/1481181088366145539,Doctor Strikes,0,0
2022-01-12 07:16:33,1481163173059342337,Today I listened to a Star Wars podcast while I did some chores. Watched some Star Wars TikToks to avoid other chor… https://t.co/zAcsrJUinm,"Greenville, SC, USA",[],https://twitter.com/user/status/1481163173059342337,Doctor Strikes,0,0
2022-01-12 06:20:04,1481148959385083904,"Drone strikes kill 19 in #Tigray: aid workers, doctor https://t.co/gcmTk3CZY6",,[],https://twitter.com/user/status/1481148959385083904,Doctor Strikes,0,0
2022-01-12 06:15:41,1481147852277829634,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/g1wmz5ev9b",On the Earth ,[],https://twitter.com/user/status/1481147852277829634,Doctor Strikes,1,1
2022-01-12 06:08:16,1481145987376812033,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor - https://t.co/AizbmeeCw9","3 Adetoun close, off college road, ogba, Ikeja Lagos state",[],https://twitter.com/user/status/1481145987376812033,Doctor Strikes,0,0
2022-01-12 04:36:25,1481122871799857160,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor https://t.co/TA96IgSG2q",Lagos,[],https://twitter.com/user/status/1481122871799857160,Doctor Strikes,0,0
2022-01-12 03:14:41,1481102304191385603,"Drone strikes kill 19 in Ethiopia&amp;#8217;s Tigray: aid workers, doctor https://t.co/GgNvKABD30",,[],https://twitter.com/user/status/1481102304191385603,Doctor Strikes,0,0
2022-01-12 02:59:11,1481098404021387265,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor | The Guardian Nigeria News - Nige... https://t.co/G168IuIHPX #drone #uav",,[],https://twitter.com/user/status/1481098404021387265,Doctor Strikes,0,0
2022-01-11 23:59:11,1481053105944936453,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/6zdCr67ryS #drone #uav",,[],https://twitter.com/user/status/1481053105944936453,Doctor Strikes,0,0
2022-01-11 23:07:30,1481040097675988996,"#Tigray #Ethiopia|n Drone strikes kill 19 in Ethiopia's Tigray region: aid workers, doctor https://t.co/E0Ve6fZz9C","Tigray, Ethiopia",[],https://twitter.com/user/status/1481040097675988996,Doctor Strikes,0,1
2022-01-11 23:03:34,1481039107593805826,@PandaPanda1025 @karol Says the guy whose news sources are Rand Paul and Clay Travis. What is Randy a Doctor of aga… https://t.co/1ZGzzrLZSj,,[],https://twitter.com/user/status/1481039107593805826,Doctor Strikes,0,0
2022-01-11 22:53:36,1481036600884797445,"Drone strikes kill 19 in Ethiopia&amp;#8217;s Tigray: aid workers, doctor https://t.co/bSavVlMsyi 😭😭@CNNAfrica
@nytimes… https://t.co/qh1JZJJigT",,[],https://twitter.com/user/status/1481036600884797445,Doctor Strikes,2,2
2022-01-11 22:52:43,1481036376254685185,"Drone strikes kill 19 in Ethiopia&amp;#8217;s Tigray: aid workers, doctor https://t.co/bSavVlMsyi @nypost
@AP
@AFP… https://t.co/jawYzDc4bS",,[],https://twitter.com/user/status/1481036376254685185,Doctor Strikes,1,1
2022-01-11 22:52:13,1481036252954693638,"Drone strikes kill 19 in Ethiopia&amp;#8217;s Tigray: aid workers, doctor https://t.co/bSavVlMsyi",,[],https://twitter.com/user/status/1481036252954693638,Doctor Strikes,2,2
2022-01-11 22:40:51,1481033392388988930,What can I say when everybody knows everything of the #TigrayGenocide and approves the eradication of an entire pop… https://t.co/7VFltcgxfa,,[],https://twitter.com/user/status/1481033392388988930,Doctor Strikes,1,1
2022-01-11 21:56:01,1481022110298484738,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor https://t.co/nnhHqhelxw",United Kingdom,[],https://twitter.com/user/status/1481022110298484738,Doctor Strikes,0,0
2022-01-11 21:41:29,1481018453351972866,"Too sad! Today 19 ppl have been killed in #Tigray by drone strike. 

At z town of MaiTsebri 17 were killed,many inj… https://t.co/rkSiN3Qgjb",,[],https://twitter.com/user/status/1481018453351972866,Doctor Strikes,0,0
2022-01-11 21:35:05,1481016842940555264,Fact-check: Have there been any hospitalizations because of Omicron? https://t.co/SxT9Zk8Jbz via @Yahoo DOCTOR DUMB… https://t.co/1RqELCPj42,,[],https://twitter.com/user/status/1481016842940555264,Doctor Strikes,0,0
2022-01-11 21:04:38,1481009177203904513,"A nurse bursts into the surgery wing, sweat staining her face. “DOCTOR!” She screams “WE DIDNT GIVE HIM THE RIGHT A… https://t.co/pAtxlBGjyW",,[],https://twitter.com/user/status/1481009177203904513,Doctor Strikes,1,24
2022-01-11 20:41:40,1481003398816280584,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor | The Guardian Nigeria News - Nigeria and World News https://t.co/IJpH7YjGhr",Nigeria,[],https://twitter.com/user/status/1481003398816280584,Doctor Strikes,219,198
2022-01-11 20:37:15,1481002288462409736,Rebels from the Tigray People's Liberation Front (TPLF) say government forces are continuing to wage air strikes de… https://t.co/X8PBuQ9xNH,"Kampala, Uganda",[],https://twitter.com/user/status/1481002288462409736,Doctor Strikes,0,21
2022-01-11 20:20:14,1480998002512826368,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/dLC7AcOUGM","Accra, Ghana",[],https://twitter.com/user/status/1480998002512826368,Doctor Strikes,0,0
2022-01-11 19:59:59,1480992909369434114,Now Playing / Doctor Coffin Prescription Pills Episode 3 by Doctor Coffin Strikes Again!!,,[],https://twitter.com/user/status/1480992909369434114,Doctor Strikes,0,0
2022-01-11 19:40:02,1480987887495753736,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor  https://t.co/NvN0xMIGP0",,[],https://twitter.com/user/status/1480987887495753736,Doctor Strikes,0,0
2022-01-11 19:01:19,1480978142206599169,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor https://t.co/9Ib1I2PJ9X",,[],https://twitter.com/user/status/1480978142206599169,Doctor Strikes,0,0
2022-01-11 18:55:10,1480976595238150150,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor  https://t.co/bSrBHqXQZK",Worldwide,[],https://twitter.com/user/status/1480976595238150150,Doctor Strikes,0,0
2022-01-11 18:52:37,1480975954587516928,"Nineteen people have been killed in drone strikes in Ethiopia's Tigray over the past two days, aid workers and hosp… https://t.co/k8dkk5TKs0",Nigeria,[],https://twitter.com/user/status/1480975954587516928,Doctor Strikes,0,0
2022-01-11 18:48:28,1480974910847660035,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor https://t.co/ErfNfBrf9m",Nigeria,[],https://twitter.com/user/status/1480974910847660035,Doctor Strikes,0,0
2022-01-11 18:44:03,1480973798073683974,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/JQaYHt0TzM https://t.co/zHQLj5dl8D",Pakistan,['http://pbs.twimg.com/media/FI150b5XEAI-9gO.jpg'],https://twitter.com/user/status/1480973798073683974,Doctor Strikes,0,5
2022-01-11 10:44:22,1480853080891559936,"THOUSANDS Of Doctors/Medicos Test COVID-POSITIVE Across India.

If GOI/States Had Acted Against ILLEGAL-DOCTOR-STRI… https://t.co/224V52ubXn",,[],https://twitter.com/user/status/1480853080891559936,Doctor Strikes,0,0
2022-01-11 07:56:15,1480810773660065792,@TonyHWindsor The Freemantle Doctor strikes again. 😂This is a joke showing my very old age 🤣,covid safe,[],https://twitter.com/user/status/1480810773660065792,Doctor Strikes,0,0
2022-01-11 07:19:27,1480801514071363586,"COVID COVID COVID
A New Vaccine
The Covid Strikes Back
Return of the Vaccine
The Alpha Menace
Attack of The Delta
R… https://t.co/cyC25Wl0dx","Bangkok, Thailand",[],https://twitter.com/user/status/1480801514071363586,Doctor Strikes,1,2
2022-01-11 06:41:49,1480792044146618369,"A doctor in #Mekelle heard the attack on Monday morning. ""First I heard the sounds of jet &amp; also an explosion from… https://t.co/Yq6OWK1ToN",,[],https://twitter.com/user/status/1480792044146618369,Doctor Strikes,0,0
2022-01-11 06:36:29,1480790698886524929,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/8qnmqAywya",,[],https://twitter.com/user/status/1480790698886524929,Doctor Strikes,0,0
2022-01-11 01:17:52,1480710517597646849,"haste, pulls the pills from his pocket and drops one into his wife's coffee. He reflects for a moment, hesitates, t… https://t.co/JEr9uRnCVQ",,[],https://twitter.com/user/status/1480710517597646849,Doctor Strikes,0,0
2022-01-10 22:37:16,1480670099979657216,Kishwer-Suyyash’s son Nirvair and Aditi-Mohit’s son Ekbir test COVID positive; Umar Riaz strikes back at Geeta Kapu… https://t.co/9QRjXrMmmt,USA,[],https://twitter.com/user/status/1480670099979657216,Doctor Strikes,0,0
2022-01-10 21:26:46,1480652359701123072,"Said the ‘Man’ that incited the murder of Doctor George Tiller as his own years long crusade.
•
Bill O'Reilly Claim… https://t.co/QFv7qNyBwJ",United States,[],https://twitter.com/user/status/1480652359701123072,Doctor Strikes,0,0
2022-01-10 20:26:30,1480637191680372741,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/amrwXPMm45,,[],https://twitter.com/user/status/1480637191680372741,Doctor Strikes,0,0
2022-01-10 20:12:31,1480633673170968577,..@PMEthiopia has to make some over the top gesture that US can then frame as a pretext for setting up the phone ca… https://t.co/7FQloD4HrM,,[],https://twitter.com/user/status/1480633673170968577,Doctor Strikes,0,0
2022-01-10 19:42:56,1480626230340866048,"@doctor_oxford @10DowningStreet @BorisJohnson ""3 strikes, &amp; he's out.""
- Sir Roger Gale last month.
He's into doubl… https://t.co/pWSsL8n33b",,[],https://twitter.com/user/status/1480626230340866048,Doctor Strikes,18,85
2022-01-10 19:07:13,1480617240806445069,all of spidermans growth is dependent on the problems other heroes give him. tony allows spiderman to grow by remov… https://t.co/H7SjjhnOLv,"Texas, USA",[],https://twitter.com/user/status/1480617240806445069,Doctor Strikes,0,1
2022-01-10 18:24:55,1480606595788808203,@MachariaMD @SalimAbebe @2022FK Who do guys on strikes? That is more than a junior doctor in UK minus overtime.,cardiff ,[],https://twitter.com/user/status/1480606595788808203,Doctor Strikes,0,1
2022-01-10 15:21:35,1480560458419646468,"One camp advocates the teachings of Jesus: ""But if anyone strikes you on the right cheek, turn to him the left chee… https://t.co/3SfnQABRb5",,[],https://twitter.com/user/status/1480560458419646468,Doctor Strikes,0,2
2022-01-10 14:05:46,1480541379881283596,Time to Write #7: Training your mind to think like a writer counts as writing time. At Walmart or the doctor's offi… https://t.co/WRaHrCr7Ks,,[],https://twitter.com/user/status/1480541379881283596,Doctor Strikes,0,2
2022-01-10 11:16:52,1480498872229191691,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/pCJK2ZNqIt",,[],https://twitter.com/user/status/1480498872229191691,Doctor Strikes,3,3
2022-01-10 08:27:11,1480456173098840066,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/hsjskuSP92",,[],https://twitter.com/user/status/1480456173098840066,Doctor Strikes,0,0
2022-01-10 04:50:49,1480401721880825858,Ahh! The old spin doctor strikes again!😜 https://t.co/mHHJaXOWZu,,[],https://twitter.com/user/status/1480401721880825858,Doctor Strikes,0,1
2022-01-10 02:50:56,1480371549613871106,"@OGCovid @SpikeVaxx @curmudgeon_red @Sarcasmcounts @MrsFRChicken @NakedChickenFRC @SARS_CoV2020 *their

And then wh… https://t.co/0TeoneKKrE",,[],https://twitter.com/user/status/1480371549613871106,Doctor Strikes,0,3
2022-01-10 01:00:26,1480343742833840129,"@LizHighleyman @Bob_Wachter From following Dr. Wachter over the last year plus, it strikes me that he’s a bit more… https://t.co/j1KVUEZjDF","Los Angeles, CA",[],https://twitter.com/user/status/1480343742833840129,Doctor Strikes,0,0
2022-01-10 00:52:22,1480341712731979778,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/SBGWNVn3nB",,[],https://twitter.com/user/status/1480341712731979778,Doctor Strikes,1,1
2022-01-10 00:20:37,1480333722054496259,@gabriellastired White goy strikes again.  Romania? Poland? Russia? Doctor's Plot?  Nothing.  There is no antisemit… https://t.co/lkRbEHwFYA,Land stolen from the Tunica,[],https://twitter.com/user/status/1480333722054496259,Doctor Strikes,0,7
2022-01-09 23:27:36,1480320381990981637,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/PcAlTKf4LZ",,[],https://twitter.com/user/status/1480320381990981637,Doctor Strikes,4,3
2022-01-09 20:36:12,1480277245851803653,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/lGo3gMYLTG",,[],https://twitter.com/user/status/1480277245851803653,Doctor Strikes,0,0
2022-01-09 18:54:36,1480251679991861257,@dk1671 @molsjames @SteveDeaceShow The first thing I look for in a doctor is whether or not they have admitting pri… https://t.co/RIfgPjOik9,,[],https://twitter.com/user/status/1480251679991861257,Doctor Strikes,0,0
2022-01-09 15:01:36,1480193042502098954,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/dyys8HXshA","Bayern, Deutschland",[],https://twitter.com/user/status/1480193042502098954,Doctor Strikes,0,0
2022-01-09 13:10:53,1480165177370857478,"The horror of Doctor Craig - Strikes again 

Top tip - smallpox TB are not related to your pathetic argument 

Let… https://t.co/0EDpbVctSw",United Kingdom,[],https://twitter.com/user/status/1480165177370857478,Doctor Strikes,1,4
2022-01-09 09:42:05,1480112631117758467,"Bilingual brainrot strikes again

I've had this label in my bio put as ""Arts"" for a while now. I just only now real… https://t.co/67rj8rVPUV",The Netherlands 🇳🇱,[],https://twitter.com/user/status/1480112631117758467,Doctor Strikes,0,8
2022-01-09 06:35:08,1480065583433625601,The foot doctor strikes again 😭 https://t.co/1SBL7DaOzm,London,[],https://twitter.com/user/status/1480065583433625601,Doctor Strikes,0,11
2022-01-09 03:30:30,1480019120708009984,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/S8ls0o2OXD",,[],https://twitter.com/user/status/1480019120708009984,Doctor Strikes,0,0
2022-01-09 03:27:02,1480018246392631296,REALITY FIGHTING MMA RESULT: Justin Valentin defeats Brandon Neiford via doctor stoppage to strikes at 2:30 in Round 1.,WesternMass,[],https://twitter.com/user/status/1480018246392631296,Doctor Strikes,0,0
