Datetime,Tweet Id,Text,location,Media,TweetUrl,Hashtags,Retweets Counts,Like Counts,clean_text,clean_text1
2022-01-13 03:10:24,1481463613206327297,"@DrDhruvchauhan 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATION… https://t.co/svcmsiQU70",,[],https://twitter.com/user/status/1481463613206327297,Doctor Protest,1,1,55  medical colleges  not just seats  r reserved based on capitation no protest ever  association...,55 medic colleg seat r reserv base capit protest ever associ
2022-01-13 02:43:59,1481456966665121793,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/zD9Kw4NebN",,[],https://twitter.com/user/status/1481456966665121793,Doctor Protest,1,1,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:43:46,1481456909433831425,"@The_GoodSurgeon 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIO… https://t.co/Z2ssM7oRgv",,[],https://twitter.com/user/status/1481456909433831425,Doctor Protest,1,1, goodsurgeon 55  medical colleges  not just seats  r reserved based on capitation no protest ever  associatio...,goodsurgeon 55 medic colleg seat r reserv base capit protest ever associatio
2022-01-13 02:30:41,1481453617744089089,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/yLkdzgOSW5",,[],https://twitter.com/user/status/1481453617744089089,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:30:26,1481453557249613825,"@sarkari_doctor @sushant_says @IMAIndiaOrg 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No… https://t.co/0TtM6sgwkQ",,[],https://twitter.com/user/status/1481453557249613825,Doctor Protest,1,1, doctor  says 55  medical colleges  not just seats  r reserved based on capitation no...,doctor say 55 medic colleg seat r reserv base capit
2022-01-13 02:18:42,1481450603364892672,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/dYVXzYhQJL",,[],https://twitter.com/user/status/1481450603364892672,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:18:15,1481450488298360833,"@TheIndianDr @DrDhruvchauhan 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!… https://t.co/4C7Ap5NFKo",,[],https://twitter.com/user/status/1481450488298360833,Doctor Protest,0,0,55  medical colleges  not just seats  r reserved based on capitation no protest ever ...,55 medic colleg seat r reserv base capit protest ever
2022-01-13 02:13:02,1481449176626241537,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/wNJ0FkKZh0",,[],https://twitter.com/user/status/1481449176626241537,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:12:46,1481449109261524995,@Indian__doctor @mansukhmandviya @PMOIndia @dr_alokmittal @FAIMA_INDIA_ @FordaIndia @ShankulDwivedi @giantmanish… https://t.co/l8IV7x65y4,,[],https://twitter.com/user/status/1481449109261524995,Doctor Protest,2,2, doctor  alokmittal  india  ...,doctor alokmitt india
2022-01-13 02:12:22,1481449008497565696,@Rohitan28100465 @Indian__doctor @ProfSomashekhar @mansukhmandviya @PMOIndia @dr_alokmittal @FAIMA_INDIA_… https://t.co/A7na8sQBRX,,[],https://twitter.com/user/status/1481449008497565696,Doctor Protest,3,3, doctor  alokmittal  india ...,doctor alokmitt india
2022-01-13 02:04:02,1481446911727267842,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/aP6hrJzZgi",,[],https://twitter.com/user/status/1481446911727267842,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:03:42,1481446829204324353,"@Indian__doctor @DrDhruvchauhan 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ev… https://t.co/01kYKVFSFV",,[],https://twitter.com/user/status/1481446829204324353,Doctor Protest,0,0, doctor 55  medical colleges  not just seats  r reserved based on capitation no protest ev...,doctor 55 medic colleg seat r reserv base capit protest ev
2022-01-13 02:01:55,1481446380824829957,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/FnVRRTnvmw",,[],https://twitter.com/user/status/1481446380824829957,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-13 02:01:36,1481446301850271751,"@drharpalselhi @FordaIndia @AIIMSRDA 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No prote… https://t.co/iTqfP15R15",,[],https://twitter.com/user/status/1481446301850271751,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no prote...,55 medic colleg seat r reserv base capit prote
2022-01-12 20:51:34,1481368276349378566,@doctorsaz @doctor_oxford For the same reason that the people who attack doctors in the US don't protest against Tr… https://t.co/r6hpzzX1wJ,The shadows of the capital,[],https://twitter.com/user/status/1481368276349378566,Doctor Protest,0,2, oxford for the same reason that the people who attack doctors in the us don t protest against tr...,oxford reason peopl attack doctor us protest tr
2022-01-12 20:27:01,1481362100148748288,"@CarolineMack18 @bunna79 @Donna54228270 @doctor_oxford Oh, so it's wrong to protest against the murder of a man of… https://t.co/5o9Zg2xXtW",Cheltenham,[],https://twitter.com/user/status/1481362100148748288,Doctor Protest,0,0, oxford oh  so it s wrong to protest against the murder of a man of...,oxford oh wrong protest murder man
2022-01-12 19:08:39,1481342378753634305,@doctor_oxford @BorisJohnson Protest anyone?,London SE22,[],https://twitter.com/user/status/1481342378753634305,Doctor Protest,0,0, oxford protest anyone ,oxford protest anyon
2022-01-12 17:55:16,1481323909119377408,@vivEkdEvda2223 @poojabeditweets @CMOMaharashtra @BJP4India @MoHFW_INDIA @awakenindiamvmt @MumbaiPolice Former NTAG… https://t.co/sTowN5J1jb,,[],https://twitter.com/user/status/1481323909119377408,Doctor Protest,0,0, india former ntag...,india former ntag
2022-01-12 16:20:09,1481299973752995840,"In Pakistan a gun man is more powerful than a 22 grade Doctor, professor or other civilian, we can see in this pict… https://t.co/6Q8xlI1yH7","Quetta, Pakistan",[],https://twitter.com/user/status/1481299973752995840,Doctor Protest,6,5,in pakistan a gun man is more powerful than a 22 grade doctor  professor or other civilian  we can see in this pict...,pakistan gun man power 22 grade doctor professor civilian see pict
2022-01-12 16:11:34,1481297811752767489,"""Paul, a doctor of ophthalmology...""

In 1999, Paul set up and was ""certified"" by the NBO, his own certification or… https://t.co/BoP1MPRTNe","Chicago, IL",[],https://twitter.com/user/status/1481297811752767489,Doctor Protest,3,17, paul  a doctor of ophthalmology  in 1999  paul set up and was  certified  by the nbo  his own certification or...,paul doctor ophthalmolog 1999 paul set certifi nbo certif
2022-01-12 15:10:07,1481282347186397185,"@ladpratikr @sudhaShenoy1 @AskDrShashank 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No p… https://t.co/dA41NwEph1",,[],https://twitter.com/user/status/1481282347186397185,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no p...,55 medic colleg seat r reserv base capit p
2022-01-12 12:40:06,1481244597783502848,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/1Ai7b0yMnf",,[],https://twitter.com/user/status/1481244597783502848,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-12 12:39:40,1481244488622546950,"@AskDrShashank 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS… https://t.co/G3W4hAGl74",,[],https://twitter.com/user/status/1481244488622546950,Doctor Protest,1,1,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations...,55 medic colleg seat r reserv base capit protest ever associ
2022-01-12 09:52:33,1481202430054387715,"@JackPosobiec @Cernovich Taking the Lord's name in vain at the end under his breath

The demon infested doctor hate… https://t.co/VwtMWGVOBh",Florida Man,[],https://twitter.com/user/status/1481202430054387715,Doctor Protest,0,1,taking the lord s name in vain at the end under his breath the demon infested doctor hate...,take lord name vain end breath demon infest doctor hate
2022-01-12 09:25:02,1481195504734474243,"India lost one more doctor, a bright student, always smiling one rather. This is what government and authority has… https://t.co/uddBDgdxuz",,[],https://twitter.com/user/status/1481195504734474243,Doctor Protest,1,1,india lost one more doctor  a bright student  always smiling one rather  this is what government and authority has...,india lost one doctor bright student alway smile one rather govern author
2022-01-12 08:08:07,1481176148897935362,Young Doctor association protest  in #Quetta looks bad.,"Islamabad, Pakistan",[],https://twitter.com/user/status/1481176148897935362,Doctor Protest,0,3,young doctor association protest in  quetta looks bad ,young doctor associ protest quetta look bad
2022-01-12 06:35:41,1481152886726094849,#Haryana: Khattar #Govt Invokes #ESMA After #Govt #doctors #Suspend #OPD #work in #protest #DoctorsStrike #Doctor https://t.co/1ZyenlBH24,,[],https://twitter.com/user/status/1481152886726094849,Doctor Protest,0,0, haryana  khattar  govt invokes  esma after  govt  doctors  suspend  opd  work in  protest  doctorsstrike  doctor,haryana khattar govt invok esma govt doctor suspend opd work protest doctorsstrik doctor
2022-01-12 06:01:24,1481144259604467713,@Tuigim @Doctor_Class @rtenews It doesn't take much to trigger the anti Catholic these days. The date of a holiday… https://t.co/2MrAJ3VGh4,,[],https://twitter.com/user/status/1481144259604467713,Doctor Protest,0,0, class it doesn t take much to trigger the anti catholic these days  the date of a holiday...,class take much trigger anti cathol day date holiday
2022-01-12 03:39:35,1481108568418000897,@archerd1230 @Swarvester @SethMacFarlane I will give you another example…Since I am high risk…I ask nurses who are… https://t.co/U7c4S12zoG,,[],https://twitter.com/user/status/1481108568418000897,Doctor Protest,0,0,i will give you another example...since i am high risk...i ask nurses who are...,give anoth exampl sinc high risk ask nurs
2022-01-12 03:28:12,1481105705361088514,"@doctor_ishh_ @MedicosUnited @MedicosUnited, I came here for protest updates, not dating tips.",Indore/Jaipur/Hyderabad,[],https://twitter.com/user/status/1481105705361088514,Doctor Protest,0,2, ishh    i came here for protest updates  not dating tips ,ishh came protest updat date tip
2022-01-12 01:37:11,1481077767634841605,@DrDatta_AIIMS @sameeryasir @Banjotkaur @soumya_pillai @rishachitlangia @Anjali_Lhmc @Indian__doctor @KanishkAIIMS… https://t.co/3yeNR62MdO,"Mumbai, India",[],https://twitter.com/user/status/1481077767634841605,Doctor Protest,0,0, aiims  pillai  lhmc  doctor ...,aiim pillai lhmc doctor
2022-01-12 01:33:23,1481076811006189569,"This your reminder that Rand Paul is an Ophthalmologist, not a medical doctor, who was upset that you actually have… https://t.co/SjdO4bWKz0","Portland, OR",[],https://twitter.com/user/status/1481076811006189569,Doctor Protest,0,5,this your reminder that rand paul is an ophthalmologist  not a medical doctor  who was upset that you actually have...,remind rand paul ophthalmologist medic doctor upset actual
2022-01-12 00:47:07,1481065168306319360,"@Andrew_McMillen @australian #Domicrom &amp; Hazard are politicians &amp; we shouldn’t expect better

Kerry Chant: Professi… https://t.co/3g5oE14j07",,[],https://twitter.com/user/status/1481065168306319360,Doctor Protest,0,0, mcmillen  domicrom  amp  hazard are politicians  amp  we shouldn't expect better kerry chant  professi...,mcmillen domicrom amp hazard politician amp expect better kerri chant professi
2022-01-11 22:35:23,1481032015696781312,"HOT MIC FAUCI!
The doctor doth protest too much, methinks.
@RogerMarshallMD 
@TuckerCarlson @IngrahamAngle https://t.co/H1sIjrjofz",THE GREAT STATE OF TEXAS!,['http://pbs.twimg.com/ext_tw_video_thumb/1481030459467481092/pu/img/OJDJ3M7qc2vIVD6J.jpg'],https://twitter.com/user/status/1481032015696781312,Doctor Protest,1,1,hot mic fauci  the doctor doth protest too much  methinks ,hot mic fauci doctor doth protest much methink
2022-01-11 21:43:45,1481019024062431233,@bernard_marc @SanchoTas @StephenPunwasi My unvaccinated husband can. He recovered faster than I did! He didn’t pro… https://t.co/Xf3FztcGY2,,[],https://twitter.com/user/status/1481019024062431233,Doctor Protest,0,0, marc my unvaccinated husband can  he recovered faster than i did  he didn't pro...,marc unvaccin husband recov faster pro
2022-01-11 21:34:20,1481016650610712580,Crowds of people protest arrest 79-yr-old homeopath who issued fake medical certificates to avoid Covid vax. Line 2… https://t.co/mZq2pkolOQ,,[],https://twitter.com/user/status/1481016650610712580,Doctor Protest,0,3,crowds of people protest arrest 79 yr old homeopath who issued fake medical certificates to avoid covid vax  line 2...,crowd peopl protest arrest 79 yr old homeopath issu fake medic certif avoid covid vax line 2
2022-01-11 19:38:59,1480987623032250374,"@Gigithatgirl @dolphinman47 @ProjectLincoln In ‘99, Paul set up &amp; was ""certified"" by the National Board of Ophthalm… https://t.co/Ax7KIxJIWy",I dont remember,[],https://twitter.com/user/status/1480987623032250374,Doctor Protest,0,15,in '99  paul set up  amp  was  certified  by the national board of ophthalm...,99 paul set amp certifi nation board ophthalm
2022-01-11 18:37:29,1480972146063065090,"Fauci is soooo defensive about everything. The ""doctor"" doth protest too much, methinks. #ExposeFauci #FireFauci… https://t.co/1WFyoIVIfv",S.E. Missouri,[],https://twitter.com/user/status/1480972146063065090,Doctor Protest,0,1,fauci is soooo defensive about everything  the  doctor  doth protest too much  methinks   exposefauci  firefauci...,fauci soooo defens everyth doctor doth protest much methink exposefauci firefauci
2022-01-11 16:37:40,1480941993475723267,"@atrupar I'll take the word of the REAL doctor over the fake doctor, .@RandPaul 

Paul set up and was ""certified"" b… https://t.co/z3Hcsw768W","Los Angeles, California",[],https://twitter.com/user/status/1480941993475723267,Doctor Protest,0,0,i ll take the word of the real doctor over the fake doctor    paul set up and was  certified  b...,take word real doctor fake doctor paul set certifi b
2022-01-11 15:04:25,1480918526751916038,@Indian__doctor @ANI @VCofficeBHU May be ..... It's edited video ..... Aisa mujhe lgta hai becoz of its protest aga… https://t.co/yQOsNh5lS7,"Varanasi, India",[],https://twitter.com/user/status/1480918526751916038,Doctor Protest,0,0, doctor may be   it s edited video   aisa mujhe lgta hai becoz of its protest aga...,doctor may edit video aisa mujh lgta hai becoz protest aga
2022-01-11 08:29:08,1480819051014213632,@bandarmoment Yaar pls na he was beefing with me over that doctor's protest wala tweets 🤣🤣🤣,bean town,[],https://twitter.com/user/status/1480819051014213632,Doctor Protest,0,0,yaar pls na he was beefing with me over that doctor s protest wala tweets ,yaar pls na beef doctor protest wala tweet
2022-01-11 03:05:01,1480737483008716804,"Every American living in poverty is the victim of violence — political violence
Every child who doesn’t get enough… https://t.co/POKisYMbF4",Reality,[],https://twitter.com/user/status/1480737483008716804,Doctor Protest,0,0,every american living in poverty is the victim of violence -- political violence every child who doesn't get enough...,everi american live poverti victim violenc polit violenc everi child get enough
2022-01-11 03:03:13,1480737031324160003,"Every American living in poverty is the victim of violence — political violence, indeed. Every child who doesn’t ge… https://t.co/NLHbncGimP",Reality,[],https://twitter.com/user/status/1480737031324160003,Doctor Protest,0,0,every american living in poverty is the victim of violence -- political violence  indeed  every child who doesn't ge...,everi american live poverti victim violenc polit violenc inde everi child ge
2022-01-11 02:13:33,1480724530196742144,@sudhaShenoy1 @mansukhmandviya @NMC_IND @IMAIndiaOrg @jayalal10 @DrJayeshLele @RajanSharmaIMA @docraviw @FordaIndia… https://t.co/0dnOF3Y4ww,,[],https://twitter.com/user/status/1480724530196742144,Doctor Protest,3,3, ind ...,ind
2022-01-11 02:04:29,1480722249220984832,@sudhaShenoy1 @Indian__doctor @PMOIndia @narendramodi @AmitShah @rajnathsingh @nitin_gadkari @myogiadityanath… https://t.co/ZkSI3tbctO,,[],https://twitter.com/user/status/1480722249220984832,Doctor Protest,0,0, doctor  gadkari ...,doctor gadkari
2022-01-11 00:35:54,1480699955891388417,"What petit dictator #Macron actually said was ""emmerde"" 
which translates to 
""bury in shit"" far worse than what hi… https://t.co/vsabjESpx6","Dublin City, Ireland",[],https://twitter.com/user/status/1480699955891388417,Doctor Protest,0,0,what petit dictator  macron actually said was  emmerde  which translates to  bury in shit  far worse than what hi...,petit dictat macron actual said emmerd translat buri shit far wors hi
2022-01-10 23:05:10,1480677122867974148,@ColorsTV @BiggBoss @BeingSalmanKhan Nobody wants to watch this fixed and biased show anymore - you kicked out the… https://t.co/EnItEqWiSq,"Wigan, England",[],https://twitter.com/user/status/1480677122867974148,Doctor Protest,1,0,nobody wants to watch this fixed and biased show anymore   you kicked out the...,nobodi want watch fix bias show anymor kick
2022-01-10 22:22:10,1480666303132221444,@haikucreep I guess if I told the doctor? Good to know so I never mention a protest to my Dr.,"St Louis, MO",[],https://twitter.com/user/status/1480666303132221444,Doctor Protest,0,3,i guess if i told the doctor  good to know so i never mention a protest to my dr ,guess told doctor good know never mention protest dr
2022-01-10 21:38:43,1480655367600103425,@owenrumney @regwag2003 “You know technically I may have only played an ‘angry doctor at protest’ in a Funny or Die… https://t.co/nLOPVcyrhz,Burbank USA,[],https://twitter.com/user/status/1480655367600103425,Doctor Protest,0,5,"""you know technically i may have only played an 'angry doctor at protest' in a funny or die...",know technic may play angri doctor protest funni die
2022-01-10 21:10:46,1480648334008324098,"@aproko_doctor E be like we go advise make u drink water tonight and try sleep  
If I hear pimm we will protest o",ibadan ,[],https://twitter.com/user/status/1480648334008324098,Doctor Protest,1,66, doctor e be like we go advise make u drink water tonight and try sleep if i hear pimm we will protest o,doctor e like go advis make u drink water tonight tri sleep hear pimm protest
2022-01-10 20:31:51,1480638538530000900,@Zargoonaa K Cool your the Doctor you know better then me'  'humanity comes first' but phaary belt ka Ahtjaaaj (protest)🙋 ha mera,"Birmingham, England",[],https://twitter.com/user/status/1480638538530000900,Doctor Protest,0,1,k cool your the doctor you know better then me   humanity comes first  but phaary belt ka ahtjaaaj  protest  ha mera,k cool doctor know better human come first phaari belt ka ahtjaaaj protest ha mera
2022-01-10 16:31:44,1480578112710582277,@RKMittal9 @mansukhmandviya @NMC_IND @IMAIndiaOrg @jayalal10 @DrJayeshLele @RajanSharmaIMA @docraviw @FordaIndia… https://t.co/edeNLFXCxP,"Mumbai, India",[],https://twitter.com/user/status/1480578112710582277,Doctor Protest,1,1, ind ...,ind
2022-01-10 16:29:41,1480577596777631744,@RKMittal9 @Indian__doctor @PMOIndia @narendramodi @AmitShah @rajnathsingh @nitin_gadkari @myogiadityanath… https://t.co/AaHephU5pH,"Mumbai, India",[],https://twitter.com/user/status/1480577596777631744,Doctor Protest,1,1, doctor  gadkari ...,doctor gadkari
2022-01-10 15:48:01,1480567109868478466,"The job of a doctor is to examine the patients and relieve their pain,  not to protest, but the selected in compete… https://t.co/sX55xKNGGt","Quetta, Pakistan",[],https://twitter.com/user/status/1480567109868478466,Doctor Protest,12,6,the job of a doctor is to examine the patients and relieve their pain  not to protest  but the selected in compete...,job doctor examin patient reliev pain protest select compet
2022-01-10 15:06:27,1480556650180141056,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/3zjiav4lJq",,[],https://twitter.com/user/status/1480556650180141056,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-10 15:06:10,1480556578348539906,@sudhaShenoy1 @Indian__doctor @PMOIndia @narendramodi @AmitShah @rajnathsingh @nitin_gadkari @myogiadityanath… https://t.co/fpVyfytTYn,,[],https://twitter.com/user/status/1480556578348539906,Doctor Protest,1,1, doctor  gadkari ...,doctor gadkari
2022-01-10 08:40:08,1480459429426302977,Ever seen doctors protest to increase intern &amp; resident seats in such overloaded institutes so that they can work i… https://t.co/28g54XdahE,,[],https://twitter.com/user/status/1480459429426302977,Doctor Protest,3,3,ever seen doctors protest to increase intern  amp  resident seats in such overloaded institutes so that they can work i...,ever seen doctor protest increas intern amp resid seat overload institut work
2022-01-10 08:38:55,1480459125096017920,@TheQuint @FordaIndia @AnujAggarwal44 @QuintMyReport Ever seen doctors protest to increase intern &amp; resident seats… https://t.co/j8pQyUDwPZ,,[],https://twitter.com/user/status/1480459125096017920,Doctor Protest,3,3,ever seen doctors protest to increase intern  amp  resident seats...,ever seen doctor protest increas intern amp resid seat
2022-01-10 08:29:44,1480456812948336642,@CDCDirector Every day you do not resign in protest will hang over your head and tarnish your legacy as a doctor and a human forever.,,[],https://twitter.com/user/status/1480456812948336642,Doctor Protest,0,0,every day you do not resign in protest will hang over your head and tarnish your legacy as a doctor and a human forever ,everi day resign protest hang head tarnish legaci doctor human forev
2022-01-10 00:51:08,1480341404245241856,Imagine Emily try to protest the fact that a ‘Women’s insane asylum’ was treating women poorly simply for having an… https://t.co/DqPUVVSlbF,🇹🇹,[],https://twitter.com/user/status/1480341404245241856,Doctor Protest,0,1,imagine emily try to protest the fact that a 'women's insane asylum' was treating women poorly simply for having an...,imagin emili tri protest fact women insan asylum treat women poor simpli
2022-01-09 23:54:57,1480327262587133954,"@michaelharriot or tell 

your school, your employer, your grocer, your doctor what you want ?

is social media act… https://t.co/3KNUnPNNpI","San Francisco, CA",[],https://twitter.com/user/status/1480327262587133954,Doctor Protest,0,2,or tell your school  your employer  your grocer  your doctor what you want   is social media act...,tell school employ grocer doctor want social media act
2022-01-09 16:07:15,1480209563966136321,"The job of a doctor is to examine the patients and relieve their pain,  not to protest, but the selected in compete… https://t.co/6khXNK83c4","Quetta, Pakistan",[],https://twitter.com/user/status/1480209563966136321,Doctor Protest,10,7,the job of a doctor is to examine the patients and relieve their pain  not to protest  but the selected in compete...,job doctor examin patient reliev pain protest select compet
2022-01-09 15:05:49,1480194103476326401,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/HFcekVghd7",,[],https://twitter.com/user/status/1480194103476326401,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-09 15:05:26,1480194008286523395,"@HTMumbai @NeetFiles @shreyabhandary 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No prote… https://t.co/YiZdysZN9u",,[],https://twitter.com/user/status/1480194008286523395,Doctor Protest,2,2,55  medical colleges  not just seats  r reserved based on capitation no prote...,55 medic colleg seat r reserv base capit prote
2022-01-09 12:52:06,1480160450587332608,"Rob Primo (Primerano), Grandmaster

It was all part of the plan to protest a doctor’s empty house at nighttime a fe… https://t.co/ATC7ZbTzge",Toronto,[],https://twitter.com/user/status/1480160450587332608,Doctor Protest,2,10,rob primo  primerano  grandmaster it was all part of the plan to protest a doctor's empty house at nighttime a fe...,rob primo primerano grandmast part plan protest doctor empti hous nighttim fe
2022-01-09 12:04:54,1480148572544782339,My sister is a doctor on the Covid ward. She is 29 and has spent the last 2 years of her life in a constant crisis… https://t.co/i8luorkCSH,"Warsaw, Mazovia",[],https://twitter.com/user/status/1480148572544782339,Doctor Protest,4,25,my sister is a doctor on the covid ward  she is 29 and has spent the last 2 years of her life in a constant crisis...,sister doctor covid ward 29 spent last 2 year life constant crisi
2022-01-09 11:14:28,1480135883235934209,@ntvuganda Please we need no protest again Doctor please return to saving people life cause the more life you save the more God blessed you,Kigali,[],https://twitter.com/user/status/1480135883235934209,Doctor Protest,0,0,please we need no protest again doctor please return to saving people life cause the more life you save the more god blessed you,pleas need protest doctor pleas return save peopl life caus life save god bless
2022-01-09 09:12:34,1480105205584650243,"@AshaRaoRMIT Oh I agree. I bought navy under protest. All the theatre scrubs are navy. 
I’m currently mulling eggplant!",,[],https://twitter.com/user/status/1480105205584650243,Doctor Protest,0,1,oh i agree  i bought navy under protest  all the theatre scrubs are navy  i'm currently mulling eggplant ,oh agre bought navi protest theatr scrub navi current mull eggplant
2022-01-09 06:43:21,1480067652445868038,"@sharon_freddiee In the best of days they r understaffed!

Yet ever heard .@FordaIndia protest to increase intern &amp;… https://t.co/5HUk598zpt",,[],https://twitter.com/user/status/1480067652445868038,Doctor Protest,0,0, freddiee in the best of days they r understaffed  yet ever heard   protest to increase intern  amp ...,freddie best day r understaf yet ever heard protest increas intern amp
2022-01-09 05:56:19,1480055818078859268,Honestly Black Jack being a disabled doctor who works without a license to protest the medical system that insisted… https://t.co/6JiezNWwPV,United States,[],https://twitter.com/user/status/1480055818078859268,Doctor Protest,1,5,honestly black jack being a disabled doctor who works without a license to protest the medical system that insisted...,honest black jack disabl doctor work without licens protest medic system insist
2022-01-09 04:13:41,1480029989118431232,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/00wbJvMloX",,[],https://twitter.com/user/status/1480029989118431232,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-09 03:43:28,1480022383352160256,"@shobiashok 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS fu… https://t.co/lLjj694GrY",,[],https://twitter.com/user/status/1480022383352160256,Doctor Protest,3,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations fu...,55 medic colleg seat r reserv base capit protest ever associ fu
2022-01-09 03:12:08,1480014500300345344,"55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS funded by them… https://t.co/EhrKEUJQIU",,[],https://twitter.com/user/status/1480014500300345344,Doctor Protest,2,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations funded by them...,55 medic colleg seat r reserv base capit protest ever associ fund
2022-01-09 03:11:53,1480014436987408390,"@justhatemeplz 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever!

ASSOCIATIONS… https://t.co/6ljmRidUyg",,[],https://twitter.com/user/status/1480014436987408390,Doctor Protest,2,3,55  medical colleges  not just seats  r reserved based on capitation no protest ever  associations...,55 medic colleg seat r reserv base capit protest ever associ
2022-01-09 03:07:39,1480013369482506242,"@citybrr @FordaIndia @UPCHAR4 55% medical colleges, not just seats, r reserved BASED ON CAPITATION

No protest ever… https://t.co/yukFC6x0LG",,[],https://twitter.com/user/status/1480013369482506242,Doctor Protest,4,4,55  medical colleges  not just seats  r reserved based on capitation no protest ever...,55 medic colleg seat r reserv base capit protest ever
2022-01-17 15:27:19,1483098618211012611,🙄 from the man whose legacy includes removing the student nurse bursary &amp; junior doctor strikes!! https://t.co/lGcD6j4QHP,,[],https://twitter.com/user/status/1483098618211012611,Doctor Strikes,0,2, from the man whose legacy includes removing the student nurse bursary  amp  junior doctor strikes ,man whose legaci includ remov student nurs bursari amp junior doctor strike
2022-01-17 15:01:09,1483092030570045442,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/2X0SQ5NoqP",,[],https://twitter.com/user/status/1483092030570045442,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-17 10:25:20,1483022622103412740,@GMB @DrHilaryJones DOCTOR DOOM STRIKES AGAIN!!!, England,[],https://twitter.com/user/status/1483022622103412740,Doctor Strikes,0,0,doctor doom strikes again ,doctor doom strike
